order_item_id,order_id,user_id,shop_id,sku_id,item_qty,sku_price,item_amount
4116,881,5,166,2,1,117,117
4117,881,5,166,8,1,50,50
4118,882,17,103,214,3,1173,3519
4119,883,8,136,1056,1,422,422
4120,883,8,136,942,3,130,390
4121,883,8,136,425,2,193,386
4122,883,8,136,20,1,498,498
4123,884,27,73,10,2,193,386
4124,884,27,73,94,1,162,162
4125,884,27,73,95,1,193,193
4126,884,27,73,326,2,604,1208
4127,884,27,73,16,2,656,1312
4128,885,4,66,121,2,83,166
4129,885,4,66,3,1,115,115
4130,886,32,125,10,1,193,193
4131,886,32,125,2,2,117,234
4132,886,32,125,155,3,1911,5733
4133,886,32,125,11,1,1209,1209
4134,886,32,125,429,2,626,1252
4135,886,32,125,103,1,805,805
4136,886,32,125,77,2,1916,3832
4137,886,32,125,23,2,315,630
4138,887,132,153,440,3,188,564
4139,887,132,153,844,3,988,2964
4140,888,911,77,43,1,386,386
4141,888,911,77,15,2,4919,9838
4142,888,911,77,139,2,2241,4482
4143,888,911,77,144,3,305,915
4144,888,911,77,440,1,188,188
4145,888,911,77,1986,2,760,1520
4146,889,632,31,226,1,333,333
4147,889,632,31,333,1,1998,1998
4148,889,632,31,33,3,1143,3429
4149,889,632,31,35,1,1236,1236
4150,889,632,31,5,1,87,87
4151,889,632,31,97,3,2254,6762
4152,890,1,58,29,3,1254,3762
4153,890,1,58,34,1,3245,3245
4154,890,1,58,1704,2,289,578
4155,891,6,43,6,3,1443,4329
4156,891,6,43,32,3,1436,4308
4157,891,6,43,10,3,193,579
4158,891,6,43,38,3,47,141
4159,891,6,43,281,3,540,1620
4160,892,45,137,35,2,1236,2472
4161,892,45,137,4,2,298,596
4162,892,45,137,27,2,1646,3292
4163,892,45,137,38,3,47,141
4164,892,45,137,20,3,498,1494
4165,893,5,104,2,2,117,234
4166,893,5,104,13,2,604,1208
4167,893,5,104,8,1,50,50
4168,894,16,96,2,3,117,351
4169,895,2,58,123,3,2551,7653
4170,895,2,58,92,1,122,122
4171,895,2,58,2,1,117,117
4172,895,2,58,11,2,1209,2418
4173,895,2,58,8,1,50,50
4174,895,2,58,93,2,373,746
4175,895,2,58,441,1,381,381
4176,896,55,141,11,1,1209,1209
4177,897,9,87,2,3,117,351
4178,898,2,122,36,1,1195,1195
4179,898,2,122,51,1,1434,1434
4180,898,2,122,521,3,2826,8478
4181,898,2,122,7,1,540,540
4182,899,101,186,73,3,504,1512
4183,899,101,186,7,3,540,1620
4184,899,101,186,20,1,498,498
4185,899,101,186,153,3,1411,4233
4186,900,28,96,1160,3,788,2364
4187,900,28,96,484,3,788,2364
4188,900,28,96,60,2,583,1166
4189,900,28,96,164,2,798,1596
4190,900,28,96,3,1,115,115
4191,900,28,96,94,2,162,324
4192,901,36,161,86,2,2449,4898
4193,901,36,161,68,3,1646,4938
4194,901,36,161,21,2,182,364
4195,901,36,161,2,3,117,351
4196,902,2,178,49,2,796,1592
4197,903,3,96,458,1,658,658
4198,903,3,96,42,1,115,115
4199,903,3,96,9,3,683,2049
4200,904,1,8,64,3,683,2049
4201,904,1,8,153,2,1411,2822
4202,904,1,8,338,3,122,366
4203,904,1,8,468,2,318,636
4204,904,1,8,10,3,193,579
4205,904,1,8,221,3,138,414
4206,904,1,8,773,1,178,178
4207,905,37,199,68,3,1646,4938
4208,905,37,199,8,2,50,100
4209,905,37,199,9,3,683,2049
4210,905,37,199,2,1,117,117
4211,905,37,199,34,3,3245,9735
4212,905,37,199,1,2,798,1596
4213,905,37,199,54,1,244,244
4214,905,37,199,1666,1,575,575
4215,906,1,122,438,3,162,486
4216,907,93,16,38,3,47,141
4217,907,93,16,7,3,540,1620
4218,907,93,16,437,2,31,62
4219,907,93,16,65,3,2759,8277
4220,907,93,16,867,3,4644,13932
4221,908,310,200,7,1,540,540
4222,909,683,173,2,3,117,351
4223,909,683,173,1,2,798,1596
4224,909,683,173,130,1,144,144
4225,909,683,173,121,2,83,166
4226,909,683,173,10,2,193,386
4227,909,683,173,15,3,4919,14757
4228,909,683,173,5,2,87,174
4229,910,38,199,2,3,117,351
4230,910,38,199,33,1,1143,1143
4231,910,38,199,943,1,1146,1146
4232,910,38,199,15,3,4919,14757
4233,910,38,199,131,3,143,429
4234,910,38,199,7,1,540,540
4235,911,96,58,1371,2,1082,2164
4236,912,89,97,14,2,777,1554
4237,912,89,97,11,1,1209,1209
4238,913,1,35,34,3,3245,9735
4239,913,1,35,4,2,298,596
4240,913,1,35,3,2,115,230
4241,913,1,35,242,2,86,172
4242,913,1,35,2,1,117,117
4243,913,1,35,9,2,683,1366
4244,913,1,35,974,3,1112,3336
4245,914,1,39,15,1,4919,4919
4246,914,1,39,56,3,1250,3750
4247,914,1,39,154,2,1410,2820
4248,915,461,163,78,2,1242,2484
4249,916,49,17,237,2,820,1640
4250,917,124,73,160,3,68,204
4251,917,124,73,130,2,144,288
4252,917,124,73,23,1,315,315
4253,917,124,73,428,1,1174,1174
4254,917,124,73,24,3,66,198
4255,917,124,73,96,3,370,1110
4256,917,124,73,318,3,642,1926
4257,917,124,73,541,1,1427,1427
4258,918,12,53,1167,3,304,912
4259,918,12,53,193,2,103,206
4260,918,12,53,12,1,383,383
4261,918,12,53,5,1,87,87
4262,919,1,100,12,2,383,766
4263,919,1,100,55,1,111,111
4264,919,1,100,527,1,786,786
4265,919,1,100,43,2,386,772
4266,920,27,144,21,1,182,182
4267,920,27,144,265,2,1524,3048
4268,920,27,144,299,1,1914,1914
4269,920,27,144,4,1,298,298
4270,920,27,144,2,1,117,117
4271,920,27,144,73,1,504,504
4272,921,4,144,17,1,388,388
4273,921,4,144,372,1,4085,4085
4274,921,4,144,1383,3,369,1107
4275,921,4,144,7,1,540,540
4276,922,75,35,1569,3,120,360
4277,922,75,35,1,3,798,2394
4278,922,75,35,21,3,182,546
4279,922,75,35,15,2,4919,9838
4280,922,75,35,5,3,87,261
4281,923,2,169,1690,3,2410,7230
4282,923,2,169,35,2,1236,2472
4283,923,2,169,7,2,540,1080
4284,923,2,169,43,1,386,386
4285,924,1,76,803,3,172,516
4286,925,41,39,941,1,1375,1375
4287,925,41,39,1,2,798,1596
4288,925,41,39,26,1,782,782
4289,925,41,39,35,1,1236,1236
4290,925,41,39,286,2,4364,8728
4291,925,41,39,42,2,115,230
4292,925,41,39,1821,2,215,430
4293,925,41,39,56,1,1250,1250
4294,926,274,66,567,2,1213,2426
4295,926,274,66,5,3,87,261
4296,926,274,66,1631,2,115,230
4297,926,274,66,45,2,572,1144
4298,926,274,66,471,3,86,258
4299,926,274,66,127,1,1155,1155
4300,927,15,39,123,2,2551,5102
4301,927,15,39,222,3,1446,4338
4302,927,15,39,147,3,141,423
4303,927,15,39,1,3,798,2394
4304,927,15,39,683,2,1851,3702
4305,927,15,39,1459,3,1425,4275
4306,928,402,5,377,2,792,1584
4307,928,402,5,283,3,139,417
4308,928,402,5,8,3,50,150
4309,928,402,5,3,1,115,115
4310,928,402,5,34,2,3245,6490
4311,928,402,5,193,2,103,206
4312,928,402,5,15,3,4919,14757
4313,928,402,5,102,3,302,906
4314,929,2,35,64,1,683,683
4315,929,2,35,310,2,578,1156
4316,929,2,35,15,3,4919,14757
4317,929,2,35,104,1,410,410
4318,929,2,35,55,3,111,333
4319,929,2,35,208,3,1145,3435
4320,930,6,95,148,1,157,157
4321,930,6,95,1045,3,2865,8595
4322,930,6,95,1176,3,3372,10116
4323,930,6,95,3,1,115,115
4324,930,6,95,81,2,335,670
4325,930,6,95,37,1,723,723
4326,930,6,95,1101,2,752,1504
4327,931,109,76,954,1,80,80
4328,931,109,76,7,3,540,1620
4329,931,109,76,179,2,629,1258
4330,931,109,76,2,3,117,351
4331,931,109,76,5,1,87,87
4332,931,109,76,3,2,115,230
4333,931,109,76,114,1,249,249
4334,931,109,76,25,3,173,519
4335,932,650,97,5,2,87,174
4336,932,650,97,41,3,1571,4713
4337,932,650,97,34,2,3245,6490
4338,933,261,105,21,1,182,182
4339,933,261,105,553,1,93,93
4340,933,261,105,2,3,117,351
4341,934,20,48,10,2,193,386
4342,934,20,48,367,3,2748,8244
4343,934,20,48,633,2,160,320
4344,934,20,48,1737,2,247,494
4345,934,20,48,2,1,117,117
4346,934,20,48,476,2,759,1518
4347,934,20,48,5,1,87,87
4348,934,20,48,25,1,173,173
4349,935,286,44,36,3,1195,3585
4350,935,286,44,71,2,388,776
4351,935,286,44,45,3,572,1716
4352,935,286,44,5,3,87,261
4353,935,286,44,375,2,2120,4240
4354,935,286,44,16,3,656,1968
4355,935,286,44,39,2,110,220
4356,935,286,44,12,3,383,1149
4357,936,38,108,45,1,572,572
4358,936,38,108,291,1,45,45
4359,936,38,108,3,1,115,115
4360,936,38,108,649,1,168,168
4361,937,480,176,3,3,115,345
4362,937,480,176,8,1,50,50
4363,937,480,176,668,1,48,48
4364,937,480,176,57,3,406,1218
4365,937,480,176,6,1,1443,1443
4366,938,2,48,138,3,3896,11688
4367,938,2,48,2,1,117,117
4368,938,2,48,300,1,233,233
4369,938,2,48,148,1,157,157
4370,938,2,48,449,3,87,261
4371,939,22,159,6,2,1443,2886
4372,939,22,159,1696,3,139,417
4373,939,22,159,15,2,4919,9838
4374,939,22,159,2,2,117,234
4375,940,14,92,874,2,1376,2752
4376,940,14,92,1921,1,124,124
4377,940,14,92,95,3,193,579
4378,940,14,92,56,2,1250,2500
4379,940,14,92,890,2,177,354
4380,940,14,92,67,3,3110,9330
4381,940,14,92,349,3,126,378
4382,940,14,92,2,3,117,351
4383,941,33,120,4,1,298,298
4384,942,10,176,226,1,333,333
4385,942,10,176,75,2,240,480
4386,942,10,176,5,2,87,174
4387,942,10,176,58,1,92,92
4388,942,10,176,1032,1,96,96
4389,942,10,176,8,2,50,100
4390,942,10,176,26,1,782,782
4391,943,185,122,55,3,111,333
4392,944,9,56,318,3,642,1926
4393,944,9,56,197,1,1079,1079
4394,945,15,58,2,3,117,351
4395,946,21,73,10,3,193,579
4396,946,21,73,64,3,683,2049
4397,946,21,73,125,1,48,48
4398,947,11,194,15,3,4919,14757
4399,947,11,194,286,3,4364,13092
4400,947,11,194,1160,1,788,788
4401,947,11,194,83,2,402,804
4402,948,389,97,20,1,498,498
4403,948,389,97,1637,1,93,93
4404,948,389,97,1848,1,1172,1172
4405,948,389,97,491,3,31,93
4406,948,389,97,35,1,1236,1236
4407,948,389,97,2,3,117,351
4408,948,389,97,544,1,25,25
4409,949,127,138,70,1,615,615
4410,949,127,138,7,2,540,1080
4411,949,127,138,85,3,518,1554
4412,949,127,138,28,3,181,543
4413,949,127,138,16,3,656,1968
4414,949,127,138,112,3,3241,9723
4415,949,127,138,12,2,383,766
4416,950,70,166,1464,3,128,384
4417,950,70,166,3,3,115,345
4418,950,70,166,69,3,578,1734
4419,950,70,166,44,3,2419,7257
4420,950,70,166,8,3,50,150
4421,950,70,166,177,1,91,91
4422,951,2,97,208,3,1145,3435
4423,951,2,97,2,3,117,351
4424,951,2,97,1188,2,1161,2322
4425,951,2,97,56,2,1250,2500
4426,951,2,97,24,3,66,198
4427,951,2,97,225,1,40,40
4428,951,2,97,504,3,469,1407
4429,952,69,179,41,3,1571,4713
4430,952,69,179,39,1,110,110
4431,953,5,42,42,3,115,345
4432,953,5,42,11,2,1209,2418
4433,953,5,42,15,1,4919,4919
4434,953,5,42,55,3,111,333
4435,953,5,42,17,3,388,1164
4436,954,39,37,40,1,1341,1341
4437,955,160,159,51,3,1434,4302
4438,956,14,169,359,1,35,35
4439,957,5,74,12,3,383,1149
4440,957,5,74,5,2,87,174
4441,957,5,74,78,3,1242,3726
4442,957,5,74,16,3,656,1968
4443,957,5,74,616,2,1231,2462
4444,957,5,74,181,3,179,537
4445,957,5,74,411,3,76,228
4446,957,5,74,15,3,4919,14757
4447,958,27,155,12,1,383,383
4448,958,27,155,7,3,540,1620
4449,959,9,132,101,1,886,886
4450,959,9,132,859,1,518,518
4451,959,9,132,2,3,117,351
4452,959,9,132,176,2,87,174
4453,959,9,132,1151,2,1753,3506
4454,960,1,142,549,3,321,963
4455,960,1,142,5,2,87,174
4456,960,1,142,754,1,319,319
4457,960,1,142,47,2,1428,2856
4458,960,1,142,150,3,185,555
4459,960,1,142,113,3,4269,12807
4460,960,1,142,206,2,2175,4350
4461,960,1,142,114,2,249,498
4462,961,4,77,414,1,19,19
4463,961,4,77,15,1,4919,4919
4464,962,5,111,599,2,117,234
4465,963,11,57,3,2,115,230
4466,963,11,57,323,1,522,522
4467,963,11,57,617,2,736,1472
4468,963,11,57,21,3,182,546
4469,963,11,57,2,3,117,351
4470,963,11,57,5,2,87,174
4471,964,94,185,1384,2,587,1174
4472,964,94,185,1458,2,534,1068
4473,964,94,185,147,2,141,282
4474,964,94,185,46,1,1162,1162
4475,964,94,185,7,1,540,540
4476,964,94,185,3,3,115,345
4477,965,621,159,3,2,115,230
4478,965,621,159,38,1,47,47
4479,965,621,159,131,3,143,429
4480,965,621,159,45,2,572,1144
4481,965,621,159,105,2,1331,2662
4482,966,82,50,156,2,2571,5142
4483,966,82,50,7,1,540,540
4484,966,82,50,890,3,177,531
4485,966,82,50,15,1,4919,4919
4486,966,82,50,141,1,186,186
4487,966,82,50,21,2,182,364
4488,967,1,131,12,1,383,383
4489,967,1,131,1109,3,59,177
4490,967,1,131,688,3,190,570
4491,967,1,131,7,3,540,1620
4492,967,1,131,535,2,143,286
4493,967,1,131,9,1,683,683
4494,968,506,29,14,3,777,2331
4495,968,506,29,13,1,604,604
4496,969,144,86,22,3,3651,10953
4497,969,144,86,740,3,537,1611
4498,969,144,86,2,1,117,117
4499,969,144,86,4,2,298,596
4500,969,144,86,3,2,115,230
4501,969,144,86,121,2,83,166
4502,969,144,86,1246,3,34,102
4503,970,29,111,19,2,1961,3922
4504,970,29,111,2,3,117,351
4505,970,29,111,368,2,49,98
4506,970,29,111,201,3,581,1743
4507,971,24,136,2,3,117,351
4508,972,72,34,2,1,117,117
4509,972,72,34,32,3,1436,4308
4510,972,72,34,74,1,1319,1319
4511,972,72,34,1,1,798,798
4512,972,72,34,26,2,782,1564
4513,972,72,34,476,2,759,1518
4514,972,72,34,848,3,3096,9288
4515,973,78,152,103,3,805,2415
4516,973,78,152,1186,2,1576,3152
4517,973,78,152,8,1,50,50
4518,973,78,152,10,1,193,193
4519,973,78,152,60,1,583,583
4520,974,2,67,1,3,798,2394
4521,974,2,67,11,3,1209,3627
4522,974,2,67,253,3,870,2610
4523,974,2,67,6,3,1443,4329
4524,974,2,67,7,2,540,1080
4525,974,2,67,9,3,683,2049
4526,974,2,67,16,2,656,1312
4527,974,2,67,15,2,4919,9838
4528,975,2,192,27,1,1646,1646
4529,975,2,192,894,2,186,372
4530,975,2,192,42,2,115,230
4531,976,548,34,175,1,556,556
4532,976,548,34,45,3,572,1716
4533,976,548,34,1,3,798,2394
4534,976,548,34,9,2,683,1366
4535,977,185,164,542,2,1202,2404
4536,978,18,5,4,1,298,298
4537,978,18,5,26,1,782,782
4538,978,18,5,1465,3,55,165
4539,978,18,5,1359,1,159,159
4540,979,327,68,2,2,117,234
4541,979,327,68,92,3,122,366
4542,979,327,68,38,1,47,47
4543,979,327,68,209,1,99,99
4544,979,327,68,114,3,249,747
4545,979,327,68,20,1,498,498
4546,980,5,16,12,2,383,766
4547,980,5,16,17,2,388,776
4548,980,5,16,304,2,1905,3810
4549,980,5,16,2,1,117,117
4550,980,5,16,271,3,175,525
4551,980,5,16,6,3,1443,4329
4552,980,5,16,656,2,179,358
4553,980,5,16,34,3,3245,9735
4554,981,26,29,761,1,707,707
4555,981,26,29,744,1,1385,1385
4556,981,26,29,102,1,302,302
4557,981,26,29,124,3,600,1800
4558,981,26,29,20,3,498,1494
4559,981,26,29,12,3,383,1149
4560,982,1,179,36,3,1195,3585
4561,982,1,179,1684,3,835,2505
4562,982,1,179,16,2,656,1312
4563,982,1,179,38,3,47,141
4564,982,1,179,42,1,115,115
4565,982,1,179,674,3,172,516
4566,982,1,179,21,3,182,546
4567,982,1,179,50,1,978,978
4568,983,10,57,230,2,603,1206
4569,984,1,133,569,3,226,678
4570,984,1,133,123,3,2551,7653
4571,984,1,133,18,2,75,150
4572,984,1,133,166,1,3600,3600
4573,985,74,166,688,2,190,380
4574,985,74,166,56,2,1250,2500
4575,985,74,166,43,2,386,772
4576,985,74,166,5,3,87,261
4577,985,74,166,73,3,504,1512
4578,986,4,125,5,2,87,174
4579,987,5,35,263,3,1319,3957
4580,987,5,35,12,2,383,766
4581,987,5,35,7,2,540,1080
4582,987,5,35,37,3,723,2169
4583,987,5,35,531,3,62,186
4584,987,5,35,17,1,388,388
4585,987,5,35,2,3,117,351
4586,987,5,35,9,2,683,1366
4587,988,5,94,1606,1,1176,1176
4588,988,5,94,2,1,117,117
4589,988,5,94,71,3,388,1164
4590,989,29,74,193,1,103,103
4591,989,29,74,1037,2,129,258
4592,990,1,64,217,1,693,693
4593,990,1,64,12,1,383,383
4594,990,1,64,7,3,540,1620
4595,991,608,11,15,1,4919,4919
4596,992,1,170,94,3,162,486
4597,992,1,170,2,3,117,351
4598,992,1,170,7,3,540,1620
4599,992,1,170,52,3,328,984
4600,992,1,170,6,1,1443,1443
4601,992,1,170,1569,1,120,120
4602,992,1,170,25,2,173,346
4603,992,1,170,12,3,383,1149
4604,993,4,88,25,2,173,346
4605,993,4,88,760,3,754,2262
4606,993,4,88,784,3,2000,6000
4607,993,4,88,35,2,1236,2472
4608,993,4,88,7,2,540,1080
4609,994,2,74,2,2,117,234
4610,995,628,6,10,1,193,193
4611,996,11,43,65,1,2759,2759
4612,996,11,43,240,2,165,330
4613,996,11,43,491,1,31,31
4614,996,11,43,25,1,173,173
4615,996,11,43,92,2,122,244
4616,996,11,43,99,3,432,1296
4617,996,11,43,189,2,45,90
4618,997,1,40,245,3,144,432
4619,997,1,40,1169,1,135,135
4620,997,1,40,44,3,2419,7257
4621,997,1,40,7,1,540,540
4622,998,2,184,196,1,489,489
4623,998,2,184,1095,2,435,870
4624,998,2,184,7,2,540,1080
4625,998,2,184,2,1,117,117
4626,999,5,42,254,3,1467,4401
4627,999,5,42,1732,1,564,564
4628,999,5,42,170,2,25,50
4629,999,5,42,7,2,540,1080
4630,999,5,42,1,1,798,798
4631,999,5,42,20,2,498,996
4632,999,5,42,30,3,1222,3666
4633,999,5,42,84,1,88,88
4634,1000,3,29,43,1,386,386
4635,1000,3,29,62,1,229,229
4636,1000,3,29,1273,2,560,1120
4637,1000,3,29,986,2,1758,3516
4638,1000,3,29,396,1,132,132
4639,1000,3,29,69,3,578,1734
4640,1001,181,82,9,3,683,2049
4641,1001,181,82,22,1,3651,3651
4642,1001,181,82,258,2,26,52
4643,1001,181,82,8,2,50,100
4644,1001,181,82,197,1,1079,1079
4645,1001,181,82,889,1,180,180
4646,1002,4,16,174,1,489,489
4647,1002,4,16,65,3,2759,8277
4648,1002,4,16,708,3,8,24
4649,1002,4,16,400,3,103,309
4650,1003,79,134,24,2,66,132
4651,1003,79,134,199,1,189,189
4652,1003,79,134,9,3,683,2049
4653,1003,79,134,20,3,498,1494
4654,1003,79,134,8,3,50,150
4655,1004,725,149,148,1,157,157
4656,1004,725,149,1102,3,129,387
4657,1004,725,149,15,1,4919,4919
4658,1004,725,149,14,3,777,2331
4659,1004,725,149,3,3,115,345
4660,1004,725,149,156,2,2571,5142
4661,1004,725,149,10,3,193,579
4662,1005,3,112,1,3,798,2394
4663,1005,3,112,10,3,193,579
4664,1005,3,112,327,3,167,501
4665,1005,3,112,1303,3,551,1653
4666,1005,3,112,26,2,782,1564
4667,1006,75,155,26,2,782,1564
4668,1007,308,136,574,2,988,1976
4669,1007,308,136,1658,1,1305,1305
4670,1007,308,136,34,3,3245,9735
4671,1008,2,39,26,1,782,782
4672,1008,2,39,12,1,383,383
4673,1008,2,39,817,1,1774,1774
4674,1008,2,39,5,3,87,261
4675,1009,192,41,7,3,540,1620
4676,1009,192,41,171,2,4055,8110
4677,1009,192,41,141,1,186,186
4678,1009,192,41,746,2,164,328
4679,1009,192,41,1461,1,694,694
4680,1010,2,82,20,3,498,1494
4681,1010,2,82,18,3,75,225
4682,1010,2,82,21,2,182,364
4683,1011,1,6,141,3,186,558
4684,1012,324,178,7,2,540,1080
4685,1012,324,178,635,1,113,113
4686,1012,324,178,147,1,141,141
4687,1012,324,178,2,1,117,117
4688,1012,324,178,164,1,798,798
4689,1012,324,178,1990,2,227,454
4690,1012,324,178,10,3,193,579
4691,1013,35,101,1,3,798,2394
4692,1013,35,101,5,3,87,261
4693,1013,35,101,2,2,117,234
4694,1013,35,101,440,3,188,564
4695,1013,35,101,240,2,165,330
4696,1014,402,22,105,3,1331,3993
4697,1014,402,22,6,3,1443,4329
4698,1014,402,22,7,3,540,1620
4699,1015,13,86,1402,2,300,600
4700,1015,13,86,22,1,3651,3651
4701,1015,13,86,56,3,1250,3750
4702,1015,13,86,167,1,589,589
4703,1016,37,130,36,1,1195,1195
4704,1016,37,130,20,3,498,1494
4705,1017,422,32,2,2,117,234
4706,1017,422,32,44,2,2419,4838
4707,1017,422,32,3,2,115,230
4708,1017,422,32,5,1,87,87
4709,1017,422,32,8,2,50,100
4710,1017,422,32,1087,2,1909,3818
4711,1017,422,32,15,2,4919,9838
4712,1017,422,32,31,1,1124,1124
4713,1018,1,97,1,1,798,798
4714,1018,1,97,32,3,1436,4308
4715,1019,1,185,4,2,298,596
4716,1019,1,185,3,1,115,115
4717,1019,1,185,137,2,94,188
4718,1019,1,185,1,2,798,1596
4719,1019,1,185,794,1,1409,1409
4720,1019,1,185,17,1,388,388
4721,1019,1,185,913,1,479,479
4722,1019,1,185,37,2,723,1446
4723,1020,1,82,1822,2,161,322
4724,1021,2,135,7,3,540,1620
4725,1021,2,135,335,3,28,84
4726,1021,2,135,151,1,79,79
4727,1022,19,115,11,1,1209,1209
4728,1022,19,115,2,1,117,117
4729,1022,19,115,83,3,402,1206
4730,1022,19,115,3,1,115,115
4731,1022,19,115,93,1,373,373
4732,1022,19,115,219,2,1426,2852
4733,1023,7,35,91,3,3150,9450
4734,1024,168,195,196,3,489,1467
4735,1024,168,195,189,3,45,135
4736,1025,237,46,531,3,62,186
4737,1025,237,46,69,2,578,1156
4738,1025,237,46,13,3,604,1812
4739,1026,15,169,358,2,123,246
4740,1026,15,169,5,2,87,174
4741,1026,15,169,9,2,683,1366
4742,1026,15,169,7,1,540,540
4743,1026,15,169,189,3,45,135
4744,1027,769,83,897,3,1188,3564
4745,1027,769,83,15,2,4919,9838
4746,1027,769,83,294,3,2171,6513
4747,1027,769,83,2,2,117,234
4748,1027,769,83,12,1,383,383
4749,1027,769,83,28,2,181,362
4750,1027,769,83,3,2,115,230
4751,1028,24,30,2,2,117,234
4752,1028,24,30,184,1,1317,1317
4753,1028,24,30,7,3,540,1620
4754,1028,24,30,64,1,683,683
4755,1028,24,30,573,1,1201,1201
4756,1028,24,30,250,2,90,180
4757,1028,24,30,58,3,92,276
4758,1028,24,30,37,1,723,723
4759,1029,507,72,2,2,117,234
4760,1029,507,72,1054,3,187,561
4761,1029,507,72,13,1,604,604
4762,1029,507,72,14,2,777,1554
4763,1029,507,72,182,2,676,1352
4764,1029,507,72,32,1,1436,1436
4765,1029,507,72,640,1,1297,1297
4766,1030,324,157,22,1,3651,3651
4767,1030,324,157,9,3,683,2049
4768,1030,324,157,1984,2,816,1632
4769,1030,324,157,4,2,298,596
4770,1030,324,157,68,1,1646,1646
4771,1031,283,155,85,3,518,1554
4772,1031,283,155,1,2,798,1596
4773,1031,283,155,74,2,1319,2638
4774,1031,283,155,338,2,122,244
4775,1032,10,6,138,3,3896,11688
4776,1032,10,6,470,1,2249,2249
4777,1032,10,6,9,1,683,683
4778,1032,10,6,123,1,2551,2551
4779,1032,10,6,172,3,21,63
4780,1032,10,6,458,2,658,1316
4781,1033,799,166,1137,2,312,624
4782,1033,799,166,50,3,978,2934
4783,1033,799,166,7,1,540,540
4784,1033,799,166,26,2,782,1564
4785,1033,799,166,15,1,4919,4919
4786,1033,799,166,271,3,175,525
4787,1034,1,73,2,1,117,117
4788,1035,582,190,787,3,1668,5004
4789,1035,582,190,4,2,298,596
4790,1036,591,200,3,1,115,115
4791,1036,591,200,469,3,195,585
4792,1036,591,200,15,2,4919,9838
4793,1036,591,200,5,1,87,87
4794,1036,591,200,1943,1,713,713
4795,1037,2,5,57,3,406,1218
4796,1037,2,5,253,1,870,870
4797,1037,2,5,21,3,182,546
4798,1037,2,5,702,1,908,908
4799,1037,2,5,2,3,117,351
4800,1038,1,169,19,1,1961,1961
4801,1038,1,169,1,2,798,1596
4802,1038,1,169,58,2,92,184
4803,1038,1,169,837,2,1171,2342
4804,1039,6,44,319,2,516,1032
4805,1039,6,44,872,1,375,375
4806,1039,6,44,174,2,489,978
4807,1039,6,44,99,1,432,432
4808,1039,6,44,42,1,115,115
4809,1039,6,44,77,3,1916,5748
4810,1040,1,38,70,1,615,615
4811,1041,669,88,132,1,3915,3915
4812,1041,669,88,535,2,143,286
4813,1042,758,82,19,3,1961,5883
4814,1042,758,82,9,2,683,1366
4815,1043,390,96,42,2,115,230
4816,1043,390,96,43,1,386,386
4817,1043,390,96,38,2,47,94
4818,1043,390,96,12,3,383,1149
4819,1043,390,96,22,3,3651,10953
4820,1043,390,96,140,2,652,1304
4821,1044,3,109,137,1,94,94
4822,1044,3,109,1759,3,1535,4605
4823,1045,39,190,7,2,540,1080
4824,1045,39,190,120,1,134,134
4825,1045,39,190,20,3,498,1494
4826,1045,39,190,47,2,1428,2856
4827,1045,39,190,18,3,75,225
4828,1045,39,190,2,1,117,117
4829,1045,39,190,54,2,244,488
4830,1045,39,190,390,2,59,118
4831,1046,15,37,144,2,305,610
4832,1046,15,37,17,3,388,1164
4833,1046,15,37,47,1,1428,1428
4834,1046,15,37,16,2,656,1312
4835,1047,51,81,136,2,3984,7968
4836,1047,51,81,212,1,706,706
4837,1047,51,81,283,1,139,139
4838,1047,51,81,137,1,94,94
4839,1047,51,81,531,3,62,186
4840,1047,51,81,16,3,656,1968
4841,1047,51,81,5,2,87,174
4842,1048,1,190,206,3,2175,6525
4843,1048,1,190,185,1,501,501
4844,1048,1,190,22,3,3651,10953
4845,1048,1,190,57,2,406,812
4846,1049,1,152,6,3,1443,4329
4847,1049,1,152,1,1,798,798
4848,1049,1,152,770,1,132,132
4849,1050,63,155,23,2,315,630
4850,1050,63,155,410,3,583,1749
4851,1051,4,25,15,2,4919,9838
4852,1051,4,25,40,3,1341,4023
4853,1051,4,25,160,3,68,204
4854,1051,4,25,213,2,120,240
4855,1051,4,25,2,3,117,351
4856,1051,4,25,411,2,76,152
4857,1051,4,25,883,3,1263,3789
4858,1052,57,61,63,1,1508,1508
4859,1052,57,61,671,3,292,876
4860,1052,57,61,42,1,115,115
4861,1052,57,61,14,2,777,1554
4862,1052,57,61,2,1,117,117
4863,1053,12,16,70,1,615,615
4864,1053,12,16,188,2,715,1430
4865,1053,12,16,1,3,798,2394
4866,1053,12,16,11,1,1209,1209
4867,1053,12,16,1083,1,99,99
4868,1054,1,168,764,1,4347,4347
4869,1054,1,168,346,3,105,315
4870,1054,1,168,38,2,47,94
4871,1054,1,168,1,1,798,798
4872,1054,1,168,282,1,114,114
4873,1054,1,168,4,2,298,596
4874,1054,1,168,9,3,683,2049
4875,1054,1,168,94,3,162,486
4876,1055,10,39,271,3,175,525
4877,1055,10,39,310,3,578,1734
4878,1055,10,39,5,2,87,174
4879,1055,10,39,119,1,1030,1030
4880,1055,10,39,1,2,798,1596
4881,1056,15,58,2,1,117,117
4882,1056,15,58,438,1,162,162
4883,1056,15,58,359,2,35,70
4884,1056,15,58,21,2,182,364
4885,1057,101,190,311,1,3584,3584
4886,1057,101,190,6,3,1443,4329
