user_id,register_time,city
1158,2023-06-10 18:15:38.635875,hangzhou
1159,2024-01-04 18:15:38.635875,guangzhou
1160,2025-02-24 18:15:38.635875,shenzhen
1161,2023-02-18 18:15:38.635875,guangzhou
1162,2023-01-22 18:15:38.635875,guangzhou
1163,2024-08-21 18:15:38.635875,hangzhou
1164,2023-05-29 18:15:38.635875,shanghai
1165,2024-09-27 18:15:38.635875,guangzhou
1166,2022-12-29 18:15:38.635875,guangzhou
1167,2024-11-10 18:15:38.635875,guangzhou
1168,2024-07-02 18:15:38.635875,chengdu
1169,2024-12-16 18:15:38.635875,chengdu
1170,2023-05-19 18:15:38.635875,guangzhou
1171,2023-06-07 18:15:38.635875,guangzhou
1172,2022-12-24 18:15:38.635875,chengdu
1173,2024-08-02 18:15:38.635875,guangzhou
1174,2025-06-09 18:15:38.635875,hangzhou
1175,2023-01-28 18:15:38.635875,shenzhen
1176,2023-11-28 18:15:38.635875,guangzhou
1177,2025-04-20 18:15:38.635875,guangzhou
1178,2025-11-19 18:15:38.635875,guangzhou
1179,2025-09-05 18:15:38.635875,guangzhou
1180,2023-08-23 18:15:38.635875,chengdu
1181,2024-09-06 18:15:38.635875,chengdu
1182,2023-06-08 18:15:38.635875,shanghai
1183,2024-12-27 18:15:38.635875,hangzhou
1184,2024-08-07 18:15:38.635875,hangzhou
1185,2024-08-06 18:15:38.635875,shanghai
1186,2025-07-05 18:15:38.635875,hangzhou
1187,2024-10-11 18:15:38.635875,shanghai
1188,2025-11-02 18:15:38.635875,chengdu
1189,2023-02-22 18:15:38.635875,shanghai
1190,2024-10-25 18:15:38.635875,beijing
1191,2025-07-23 18:15:38.635875,shenzhen
1192,2024-04-08 18:15:38.635875,chengdu
1193,2023-06-22 18:15:38.635875,beijing
1194,2025-05-08 18:15:38.635875,beijing
1195,2023-01-13 18:15:38.635875,shanghai
1196,2023-11-03 18:15:38.635875,chengdu
1197,2023-06-15 18:15:38.635875,shenzhen
1198,2025-01-01 18:15:38.635875,guangzhou
1199,2024-04-27 18:15:38.635875,guangzhou
1200,2025-10-15 18:15:38.635875,beijing
1201,2022-11-26 18:15:38.635875,shanghai
1202,2023-02-14 18:15:38.635875,chengdu
1203,2025-11-29 18:15:38.635875,shanghai
1204,2023-10-12 18:15:38.635875,shanghai
1205,2025-12-01 18:15:38.635875,shenzhen
1206,2023-05-06 18:15:38.635875,shanghai
1207,2024-07-01 18:15:38.635875,beijing
1208,2026-01-26 18:15:38.635875,guangzhou
1209,2022-12-08 18:15:38.635875,hangzhou
1210,2025-07-09 18:15:38.635875,guangzhou
1211,2024-07-11 18:15:38.635875,shenzhen
1212,2023-01-28 18:15:38.635875,hangzhou
1213,2023-05-09 18:15:38.635875,shanghai
1214,2023-04-18 18:15:38.635875,shenzhen
1215,2024-08-04 18:15:38.635875,shanghai
1216,2025-06-28 18:15:38.635875,guangzhou
1217,2025-03-18 18:15:38.635875,chengdu
1218,2023-07-20 18:15:38.635875,chengdu
1219,2024-09-05 18:15:38.635875,chengdu
1220,2025-01-28 18:15:38.635875,beijing
1221,2024-03-25 18:15:38.635875,guangzhou
1222,2022-12-09 18:15:38.635875,chengdu
1223,2025-01-14 18:15:38.635875,shanghai
1224,2023-11-06 18:15:38.635875,shenzhen
1225,2023-03-26 18:15:38.635875,guangzhou
1226,2025-08-20 18:15:38.635875,shenzhen
1227,2025-08-02 18:15:38.635875,shanghai
1228,2025-05-02 18:15:38.635875,shenzhen
1229,2024-04-22 18:15:38.635875,shanghai
1230,2026-01-31 18:15:38.635875,guangzhou
1231,2023-12-21 18:15:38.635875,shanghai
1232,2023-08-14 18:15:38.635875,guangzhou
1233,2024-04-09 18:15:38.635875,guangzhou
1234,2022-11-09 18:15:38.635875,chengdu
1235,2022-11-28 18:15:38.635875,beijing
1236,2024-08-27 18:15:38.635875,chengdu
1237,2024-02-08 18:15:38.635875,chengdu
1238,2024-10-18 18:15:38.635875,beijing
1239,2025-06-16 18:15:38.635875,shenzhen
1240,2024-05-26 18:15:38.635875,shanghai
1241,2023-11-06 18:15:38.635875,chengdu
1242,2023-04-21 18:15:38.635875,chengdu
1243,2024-05-18 18:15:38.635875,chengdu
1244,2025-06-18 18:15:38.635875,chengdu
1245,2024-06-19 18:15:38.635875,guangzhou
1246,2024-11-18 18:15:38.635875,shanghai
1247,2025-05-16 18:15:38.635875,shenzhen
1248,2025-04-06 18:15:38.635875,shenzhen
1249,2024-01-10 18:15:38.635875,shenzhen
1250,2023-01-16 18:15:38.635875,shenzhen
1251,2023-02-09 18:15:38.635875,chengdu
1252,2024-11-23 18:15:38.635875,shanghai
1253,2025-08-30 18:15:38.635875,hangzhou
1254,2023-08-14 18:15:38.635875,hangzhou
1255,2024-02-04 18:15:38.635875,beijing
1256,2022-12-16 18:15:38.635875,beijing
1257,2025-10-10 18:15:38.635875,hangzhou
1258,2023-04-15 18:15:38.635875,shanghai
1259,2022-11-29 18:15:38.635875,hangzhou
1260,2025-04-13 18:15:38.635875,shanghai
1261,2024-04-13 18:15:38.635875,hangzhou
1262,2023-08-24 18:15:38.635875,beijing
1263,2024-12-20 18:15:38.635875,chengdu
1264,2022-11-07 18:15:38.635875,shenzhen
1265,2025-08-11 18:15:38.635875,hangzhou
1266,2023-08-16 18:15:38.635875,beijing
1267,2023-07-31 18:15:38.635875,shanghai
1268,2023-03-30 18:15:38.635875,shenzhen
1269,2023-07-24 18:15:38.635875,hangzhou
1270,2025-10-18 18:15:38.635875,hangzhou
1271,2023-07-13 18:15:38.635875,chengdu
1272,2024-05-23 18:15:38.635875,chengdu
1273,2025-12-31 18:15:38.635875,shenzhen
1274,2024-09-10 18:15:38.635875,beijing
1275,2024-11-24 18:15:38.635875,hangzhou
1276,2025-09-17 18:15:38.635875,beijing
1277,2023-09-30 18:15:38.635875,guangzhou
1278,2025-10-06 18:15:38.635875,hangzhou
1279,2025-10-13 18:15:38.635875,beijing
1280,2023-06-23 18:15:38.635875,beijing
1281,2024-07-06 18:15:38.635875,shenzhen
1282,2025-02-10 18:15:38.635875,shanghai
1283,2023-10-07 18:15:38.635875,guangzhou
1284,2023-12-23 18:15:38.635875,shenzhen
1285,2024-01-02 18:15:38.635875,shenzhen
1286,2025-09-02 18:15:38.635875,chengdu
1287,2023-02-05 18:15:38.635875,shanghai
1288,2024-03-03 18:15:38.635875,beijing
1289,2025-02-13 18:15:38.635875,hangzhou
1290,2023-12-02 18:15:38.635875,hangzhou
1291,2025-05-29 18:15:38.635875,chengdu
1292,2024-11-14 18:15:38.635875,beijing
1293,2025-12-29 18:15:38.635875,guangzhou
1294,2023-07-11 18:15:38.635875,chengdu
1295,2023-01-25 18:15:38.635875,shenzhen
1296,2023-02-20 18:15:38.635875,shenzhen
1297,2024-10-31 18:15:38.635875,shanghai
1298,2023-07-16 18:15:38.635875,guangzhou
1299,2025-04-02 18:15:38.635875,guangzhou
1300,2025-01-23 18:15:38.635875,chengdu
1301,2025-06-27 18:15:38.635875,beijing
1302,2023-10-09 18:15:38.635875,hangzhou
1303,2026-01-12 18:15:38.635875,shanghai
1304,2024-12-18 18:15:38.635875,beijing
1305,2025-07-22 18:15:38.635875,hangzhou
1306,2025-12-07 18:15:38.635875,shenzhen
1307,2025-11-06 18:15:38.635875,shanghai
1308,2025-11-15 18:15:38.635875,shenzhen
1309,2023-08-30 18:15:38.635875,shanghai
1310,2023-02-04 18:15:38.635875,shanghai
1311,2025-10-21 18:15:38.635875,shanghai
1312,2023-04-19 18:15:38.635875,guangzhou
1313,2024-10-22 18:15:38.635875,chengdu
1314,2022-11-22 18:15:38.635875,guangzhou
1315,2022-11-19 18:15:38.635875,hangzhou
1316,2024-04-28 18:15:38.635875,shanghai
1317,2024-06-05 18:15:38.635875,shanghai
1318,2023-03-14 18:15:38.635875,shanghai
1319,2023-10-21 18:15:38.635875,guangzhou
1320,2024-07-30 18:15:38.635875,beijing
1321,2022-12-31 18:15:38.635875,hangzhou
1322,2025-02-20 18:15:38.635875,chengdu
1323,2023-09-23 18:15:38.635875,hangzhou
1324,2023-05-05 18:15:38.635875,beijing
1325,2024-03-10 18:15:38.635875,chengdu
1326,2023-12-26 18:15:38.635875,hangzhou
1327,2024-05-02 18:15:38.635875,chengdu
1328,2023-10-15 18:15:38.635875,shenzhen
1329,2025-04-14 18:15:38.635875,guangzhou
1330,2024-01-05 18:15:38.635875,shanghai
1331,2023-02-08 18:15:38.635875,shenzhen
1332,2024-10-08 18:15:38.635875,shanghai
1333,2024-06-08 18:15:38.635875,chengdu
1334,2025-04-24 18:15:38.635875,shenzhen
1335,2025-10-18 18:15:38.635875,hangzhou
1336,2023-10-22 18:15:38.635875,shenzhen
1337,2022-12-30 18:15:38.635875,hangzhou
1338,2025-05-15 18:15:38.635875,shenzhen
1339,2024-10-04 18:15:38.635875,guangzhou
1340,2024-12-24 18:15:38.635875,guangzhou
1341,2025-09-05 18:15:38.635875,shenzhen
1342,2024-01-16 18:15:38.635875,beijing
1343,2023-02-13 18:15:38.635875,chengdu
1344,2025-01-19 18:15:38.635875,beijing
1345,2024-08-13 18:15:38.635875,shenzhen
1346,2025-11-25 18:15:38.635875,beijing
1347,2025-01-24 18:15:38.635875,hangzhou
1348,2022-12-27 18:15:38.635875,shanghai
1349,2023-06-08 18:15:38.635875,shanghai
1350,2024-04-03 18:15:38.635875,guangzhou
1351,2026-01-13 18:15:38.635875,shanghai
1352,2025-01-20 18:15:38.635875,chengdu
1353,2025-06-18 18:15:38.635875,chengdu
1354,2023-06-09 18:15:38.635875,shanghai
1355,2024-12-22 18:15:38.635875,shenzhen
1356,2024-10-11 18:15:38.635875,hangzhou
1357,2024-04-26 18:15:38.635875,guangzhou
1358,2023-12-27 18:15:38.635875,shenzhen
1359,2023-02-17 18:15:38.635875,chengdu
1360,2024-02-09 18:15:38.635875,guangzhou
1361,2024-08-27 18:15:38.635875,guangzhou
1362,2023-03-31 18:15:38.635875,shenzhen
1363,2023-07-05 18:15:38.635875,beijing
1364,2023-06-28 18:15:38.635875,guangzhou
1365,2024-12-24 18:15:38.635875,guangzhou
1366,2024-05-14 18:15:38.635875,shenzhen
1367,2025-11-12 18:15:38.635875,hangzhou
1368,2024-11-17 18:15:38.635875,chengdu
1369,2025-04-21 18:15:38.635875,beijing
1370,2024-08-28 18:15:38.635875,hangzhou
1371,2022-11-05 18:15:38.635875,hangzhou
1372,2023-10-12 18:15:38.635875,guangzhou
1373,2025-04-07 18:15:38.635875,shanghai
1374,2024-04-09 18:15:38.635875,shanghai
1375,2023-12-29 18:15:38.635875,hangzhou
1376,2024-09-28 18:15:38.635875,shenzhen
1377,2023-01-13 18:15:38.635875,chengdu
1378,2024-03-24 18:15:38.635875,guangzhou
1379,2023-05-20 18:15:38.635875,chengdu
1380,2023-05-16 18:15:38.635875,shenzhen
1381,2025-03-06 18:15:38.635875,chengdu
1382,2024-02-23 18:15:38.635875,shanghai
1383,2025-05-03 18:15:38.635875,chengdu
1384,2023-01-21 18:15:38.635875,shenzhen
1385,2025-02-02 18:15:38.635875,hangzhou
1386,2025-10-16 18:15:38.635875,hangzhou
1387,2025-12-06 18:15:38.635875,beijing
1388,2025-11-06 18:15:38.635875,beijing
1389,2023-10-23 18:15:38.635875,shanghai
1390,2024-10-28 18:15:38.635875,beijing
1391,2025-04-10 18:15:38.635875,beijing
1392,2024-11-23 18:15:38.635875,hangzhou
1393,2023-07-26 18:15:38.635875,guangzhou
1394,2025-10-13 18:15:38.635875,hangzhou
1395,2023-05-31 18:15:38.635875,chengdu
1396,2023-05-21 18:15:38.635875,beijing
1397,2026-01-31 18:15:38.635875,hangzhou
1398,2023-01-11 18:15:38.635875,shenzhen
1399,2026-01-20 18:15:38.635875,beijing
1400,2023-02-25 18:15:38.635875,chengdu
1401,2024-07-31 18:15:38.635875,hangzhou
1402,2024-07-06 18:15:38.635875,beijing
1403,2023-04-22 18:15:38.635875,chengdu
1404,2023-09-16 18:15:38.635875,shanghai
1405,2025-07-09 18:15:38.635875,beijing
1406,2023-03-08 18:15:38.635875,shanghai
1407,2024-10-08 18:15:38.635875,shanghai
1408,2023-03-03 18:15:38.635875,guangzhou
1409,2024-02-19 18:15:38.635875,guangzhou
1410,2023-11-24 18:15:38.635875,beijing
1411,2024-01-11 18:15:38.635875,shenzhen
1412,2023-07-19 18:15:38.635875,hangzhou
1413,2024-10-03 18:15:38.635875,chengdu
1414,2024-11-08 18:15:38.635875,guangzhou
1415,2025-09-01 18:15:38.635875,chengdu
1416,2025-12-11 18:15:38.635875,beijing
1417,2023-11-06 18:15:38.635875,shenzhen
1418,2024-01-03 18:15:38.635875,hangzhou
1419,2023-06-15 18:15:38.635875,beijing
1420,2026-01-25 18:15:38.635875,chengdu
1421,2025-02-28 18:15:38.635875,beijing
1422,2023-04-27 18:15:38.635875,shenzhen
1423,2024-04-06 18:15:38.635875,hangzhou
1424,2025-08-02 18:15:38.635875,hangzhou
1425,2025-11-18 18:15:38.635875,shanghai
1426,2024-12-08 18:15:38.635875,chengdu
1427,2022-12-11 18:15:38.635875,shenzhen
1428,2024-08-07 18:15:38.635875,beijing
1429,2025-09-14 18:15:38.635875,chengdu
1430,2024-07-19 18:15:38.635875,hangzhou
1431,2022-12-17 18:15:38.635875,chengdu
1432,2025-12-08 18:15:38.635875,shanghai
1433,2024-05-10 18:15:38.635875,beijing
1434,2024-12-16 18:15:38.635875,hangzhou
1435,2025-04-24 18:15:38.635875,chengdu
1436,2023-11-21 18:15:38.635875,beijing
1437,2024-06-11 18:15:38.635875,shanghai
1438,2022-12-17 18:15:38.635875,shanghai
1439,2022-12-11 18:15:38.635875,shenzhen
1440,2023-02-02 18:15:38.635875,guangzhou
1441,2023-12-20 18:15:38.635875,chengdu
1442,2025-05-03 18:15:38.635875,chengdu
1443,2025-09-06 18:15:38.635875,hangzhou
1444,2024-03-07 18:15:38.635875,beijing
1445,2025-07-28 18:15:38.635875,shenzhen
1446,2024-10-26 18:15:38.635875,beijing
1447,2024-03-18 18:15:38.635875,hangzhou
1448,2023-11-24 18:15:38.635875,guangzhou
1449,2025-12-15 18:15:38.635875,chengdu
1450,2024-08-03 18:15:38.635875,shenzhen
1451,2023-05-16 18:15:38.635875,shanghai
1452,2024-02-16 18:15:38.635875,hangzhou
1453,2024-01-07 18:15:38.635875,shenzhen
1454,2025-01-29 18:15:38.635875,chengdu
1455,2022-11-02 18:15:38.635875,chengdu
1456,2023-12-28 18:15:38.635875,beijing
1457,2024-06-19 18:15:38.635875,shanghai
1458,2025-09-16 18:15:38.635875,beijing
1459,2024-08-14 18:15:38.635875,shanghai
1460,2023-12-28 18:15:38.635875,chengdu
1461,2025-04-04 18:15:38.635875,chengdu
1462,2023-12-09 18:15:38.635875,guangzhou
1463,2024-02-06 18:15:38.635875,beijing
1464,2025-08-10 18:15:38.635875,beijing
1465,2024-05-23 18:15:38.635875,shenzhen
1466,2024-02-07 18:15:38.635875,guangzhou
1467,2025-07-19 18:15:38.635875,shanghai
1468,2025-08-19 18:15:38.635875,shanghai
1469,2023-09-15 18:15:38.635875,shenzhen
1470,2022-12-31 18:15:38.635875,hangzhou
1471,2023-04-01 18:15:38.635875,shenzhen
1472,2025-07-17 18:15:38.635875,beijing
1473,2025-08-14 18:15:38.635875,guangzhou
1474,2023-01-05 18:15:38.635875,beijing
1475,2024-04-20 18:15:38.635875,shenzhen
1476,2026-01-19 18:15:38.635875,guangzhou
1477,2023-10-20 18:15:38.635875,shenzhen
1478,2025-08-24 18:15:38.635875,chengdu
1479,2022-12-26 18:15:38.635875,shanghai
1480,2022-11-30 18:15:38.635875,hangzhou
1481,2025-03-03 18:15:38.635875,chengdu
1482,2023-12-27 18:15:38.635875,shanghai
1483,2025-05-05 18:15:38.635875,guangzhou
1484,2024-06-07 18:15:38.635875,guangzhou
1485,2023-05-11 18:15:38.635875,shanghai
1486,2025-10-07 18:15:38.635875,shanghai
1487,2023-09-07 18:15:38.635875,guangzhou
1488,2023-10-05 18:15:38.635875,guangzhou
1489,2023-05-29 18:15:38.635875,beijing
1490,2024-02-05 18:15:38.635875,guangzhou
1491,2024-09-26 18:15:38.635875,chengdu
1492,2023-05-05 18:15:38.635875,hangzhou
1493,2025-01-09 18:15:38.635875,shenzhen
1494,2025-07-09 18:15:38.635875,shanghai
1495,2024-05-31 18:15:38.635875,beijing
1496,2023-11-26 18:15:38.635875,guangzhou
1497,2023-12-28 18:15:38.635875,guangzhou
1498,2023-08-27 18:15:38.635875,guangzhou
1499,2023-09-16 18:15:38.635875,chengdu
1500,2025-05-11 18:15:38.635875,guangzhou
1501,2024-04-28 18:15:38.635875,hangzhou
1502,2024-12-29 18:15:38.635875,shenzhen
1503,2024-05-11 18:15:38.635875,shanghai
1504,2023-11-21 18:15:38.635875,guangzhou
1505,2024-06-27 18:15:38.635875,chengdu
1506,2023-05-15 18:15:38.635875,hangzhou
1507,2024-10-05 18:15:38.635875,guangzhou
1508,2024-01-05 18:15:38.635875,guangzhou
1509,2023-12-02 18:15:38.635875,guangzhou
1510,2025-06-25 18:15:38.635875,hangzhou
1511,2024-12-31 18:15:38.635875,hangzhou
1512,2023-01-23 18:15:38.635875,shanghai
1513,2023-01-14 18:15:38.635875,beijing
1514,2023-07-14 18:15:38.635875,chengdu
1515,2024-12-11 18:15:38.635875,shenzhen
1516,2024-06-27 18:15:38.635875,chengdu
1517,2025-09-25 18:15:38.635875,shenzhen
1518,2023-04-28 18:15:38.635875,shanghai
1519,2024-06-03 18:15:38.635875,shanghai
1520,2024-09-14 18:15:38.635875,chengdu
1521,2025-04-04 18:15:38.635875,chengdu
1522,2023-10-01 18:15:38.635875,shenzhen
1523,2025-09-15 18:15:38.635875,shenzhen
1524,2023-06-08 18:15:38.635875,hangzhou
1525,2023-11-16 18:15:38.635875,hangzhou
1526,2023-04-13 18:15:38.635875,chengdu
1527,2023-10-11 18:15:38.635875,hangzhou
1528,2025-11-30 18:15:38.635875,guangzhou
1529,2023-02-10 18:15:38.635875,hangzhou
1530,2025-08-23 18:15:38.635875,beijing
1531,2024-09-23 18:15:38.635875,chengdu
1532,2024-02-17 18:15:38.635875,shanghai
1533,2025-11-15 18:15:38.635875,hangzhou
1534,2023-11-18 18:15:38.635875,guangzhou
1535,2023-09-16 18:15:38.635875,beijing
1536,2026-01-23 18:15:38.635875,beijing
1537,2024-09-02 18:15:38.635875,shanghai
1538,2023-04-05 18:15:38.635875,chengdu
1539,2023-03-19 18:15:38.635875,hangzhou
1540,2022-11-13 18:15:38.635875,chengdu
1541,2022-11-23 18:15:38.635875,shanghai
1542,2023-08-16 18:15:38.635875,guangzhou
1543,2023-12-05 18:15:38.635875,shenzhen
1544,2023-04-26 18:15:38.635875,shanghai
1545,2024-03-09 18:15:38.635875,beijing
1546,2023-06-01 18:15:38.635875,beijing
1547,2024-06-18 18:15:38.635875,shenzhen
1548,2025-08-22 18:15:38.635875,beijing
1549,2025-04-29 18:15:38.635875,guangzhou
1550,2024-05-16 18:15:38.635875,guangzhou
1551,2023-07-27 18:15:38.635875,shanghai
1552,2023-03-14 18:15:38.635875,shenzhen
1553,2024-03-02 18:15:38.635875,shenzhen
1554,2025-07-29 18:15:38.635875,shenzhen
1555,2023-08-02 18:15:38.635875,guangzhou
1556,2025-09-29 18:15:38.635875,guangzhou
1557,2025-11-14 18:15:38.635875,chengdu
1558,2025-06-23 18:15:38.635875,beijing
1559,2024-03-13 18:15:38.635875,chengdu
1560,2025-07-05 18:15:38.635875,chengdu
1561,2025-03-14 18:15:38.635875,chengdu
1562,2024-10-02 18:15:38.635875,hangzhou
1563,2025-02-21 18:15:38.635875,hangzhou
1564,2025-03-23 18:15:38.635875,guangzhou
1565,2022-12-25 18:15:38.635875,shenzhen
1566,2023-07-13 18:15:38.635875,shanghai
1567,2023-11-07 18:15:38.635875,chengdu
1568,2025-02-01 18:15:38.635875,shanghai
1569,2023-09-12 18:15:38.635875,shenzhen
1570,2025-12-16 18:15:38.635875,chengdu
1571,2025-01-05 18:15:38.635875,shenzhen
1572,2023-09-18 18:15:38.635875,shenzhen
1573,2026-02-04 18:15:38.635875,chengdu
1574,2024-12-01 18:15:38.635875,shanghai
1575,2024-07-23 18:15:38.635875,chengdu
1576,2025-10-08 18:15:38.635875,hangzhou
1577,2025-07-20 18:15:38.635875,hangzhou
1578,2025-01-27 18:15:38.635875,guangzhou
1579,2024-04-17 18:15:38.635875,shanghai
1580,2023-07-22 18:15:38.635875,beijing
1581,2024-08-25 18:15:38.635875,chengdu
1582,2023-05-18 18:15:38.635875,hangzhou
1583,2024-05-13 18:15:38.635875,hangzhou
1584,2023-12-11 18:15:38.635875,hangzhou
1585,2023-12-03 18:15:38.635875,hangzhou
1586,2025-06-25 18:15:38.635875,guangzhou
1587,2024-02-24 18:15:38.635875,shenzhen
1588,2025-02-25 18:15:38.635875,chengdu
1589,2024-06-14 18:15:38.635875,hangzhou
1590,2025-08-24 18:15:38.635875,chengdu
1591,2025-05-15 18:15:38.635875,guangzhou
1592,2025-06-17 18:15:38.635875,shanghai
1593,2024-05-29 18:15:38.635875,beijing
1594,2025-02-04 18:15:38.635875,guangzhou
1595,2025-04-30 18:15:38.635875,hangzhou
1596,2023-12-11 18:15:38.635875,shenzhen
1597,2025-05-07 18:15:38.635875,hangzhou
1598,2023-12-21 18:15:38.635875,shenzhen
1599,2025-01-29 18:15:38.635875,shenzhen
1600,2023-02-09 18:15:38.635875,chengdu
1601,2025-02-24 18:15:38.635875,hangzhou
1602,2025-03-09 18:15:38.635875,shenzhen
1603,2024-07-02 18:15:38.635875,shanghai
1604,2025-01-26 18:15:38.635875,guangzhou
1605,2023-08-05 18:15:38.635875,hangzhou
1606,2025-10-27 18:15:38.635875,guangzhou
1607,2026-01-25 18:15:38.635875,shenzhen
1608,2025-05-10 18:15:38.635875,shanghai
1609,2023-12-20 18:15:38.635875,hangzhou
1610,2023-04-15 18:15:38.635875,chengdu
1611,2023-05-07 18:15:38.635875,shenzhen
1612,2023-05-13 18:15:38.635875,shenzhen
1613,2023-08-19 18:15:38.635875,shenzhen
1614,2025-03-08 18:15:38.635875,beijing
1615,2022-12-14 18:15:38.635875,beijing
1616,2024-11-19 18:15:38.635875,guangzhou
1617,2025-12-09 18:15:38.635875,guangzhou
1618,2024-11-10 18:15:38.635875,hangzhou
1619,2024-07-02 18:15:38.635875,shanghai
1620,2023-07-23 18:15:38.635875,hangzhou
1621,2023-05-06 18:15:38.635875,hangzhou
1622,2023-04-04 18:15:38.635875,beijing
1623,2022-11-29 18:15:38.635875,beijing
1624,2024-08-14 18:15:38.635875,hangzhou
1625,2024-01-24 18:15:38.635875,hangzhou
1626,2025-11-20 18:15:38.635875,chengdu
1627,2023-08-25 18:15:38.635875,hangzhou
1628,2024-11-23 18:15:38.635875,shenzhen
1629,2025-07-19 18:15:38.635875,chengdu
1630,2024-09-25 18:15:38.635875,guangzhou
1631,2025-12-09 18:15:38.635875,shenzhen
1632,2024-08-24 18:15:38.635875,guangzhou
1633,2025-08-19 18:15:38.635875,shenzhen
1634,2025-06-18 18:15:38.635875,shanghai
1635,2024-12-11 18:15:38.635875,chengdu
1636,2024-02-26 18:15:38.635875,chengdu
1637,2023-09-21 18:15:38.635875,shanghai
1638,2025-05-04 18:15:38.635875,shanghai
1639,2024-12-17 18:15:38.635875,beijing
1640,2022-12-04 18:15:38.635875,guangzhou
1641,2023-02-19 18:15:38.635875,guangzhou
1642,2023-02-06 18:15:38.635875,shanghai
1643,2024-04-22 18:15:38.635875,chengdu
1644,2024-06-24 18:15:38.635875,guangzhou
1645,2022-11-29 18:15:38.635875,guangzhou
1646,2023-03-28 18:15:38.635875,chengdu
1647,2025-08-02 18:15:38.635875,shanghai
1648,2023-10-25 18:15:38.635875,beijing
1649,2024-07-26 18:15:38.635875,chengdu
1650,2025-05-30 18:15:38.635875,chengdu
1651,2025-05-18 18:15:38.635875,shanghai
1652,2025-04-20 18:15:38.635875,chengdu
1653,2024-04-25 18:15:38.635875,shanghai
1654,2023-12-02 18:15:38.635875,shenzhen
1655,2025-04-28 18:15:38.635875,hangzhou
1656,2024-08-12 18:15:38.635875,chengdu
1657,2023-10-19 18:15:38.635875,shenzhen
1658,2023-08-03 18:15:38.635875,beijing
1659,2025-08-07 18:15:38.635875,shenzhen
1660,2023-03-26 18:15:38.635875,chengdu
1661,2024-07-24 18:15:38.635875,chengdu
1662,2024-01-20 18:15:38.635875,shenzhen
1663,2023-05-21 18:15:38.635875,guangzhou
1664,2022-11-10 18:15:38.635875,beijing
1665,2025-08-07 18:15:38.635875,chengdu
1666,2023-07-21 18:15:38.635875,chengdu
1667,2024-02-11 18:15:38.635875,beijing
1668,2023-02-15 18:15:38.635875,shenzhen
1669,2024-11-24 18:15:38.635875,shenzhen
1670,2024-12-07 18:15:38.635875,shenzhen
1671,2024-08-13 18:15:38.635875,guangzhou
1672,2024-07-13 18:15:38.635875,guangzhou
1673,2023-01-20 18:15:38.635875,hangzhou
1674,2025-05-22 18:15:38.635875,hangzhou
1675,2023-05-27 18:15:38.635875,guangzhou
1676,2025-11-06 18:15:38.635875,beijing
1677,2025-07-25 18:15:38.635875,chengdu
1678,2023-07-18 18:15:38.635875,beijing
1679,2025-06-04 18:15:38.635875,shanghai
1680,2023-08-25 18:15:38.635875,shenzhen
1681,2026-02-12 18:15:38.635875,shenzhen
1682,2024-12-26 18:15:38.635875,chengdu
1683,2025-05-19 18:15:38.635875,chengdu
1684,2024-06-05 18:15:38.635875,shanghai
1685,2024-08-01 18:15:38.635875,beijing
1686,2024-02-06 18:15:38.635875,guangzhou
1687,2025-08-29 18:15:38.635875,guangzhou
1688,2025-03-12 18:15:38.635875,beijing
1689,2023-11-25 18:15:38.635875,chengdu
1690,2024-05-29 18:15:38.635875,chengdu
1691,2024-10-22 18:15:38.635875,shenzhen
1692,2025-08-11 18:15:38.635875,chengdu
1693,2025-08-03 18:15:38.635875,beijing
1694,2024-12-03 18:15:38.635875,shenzhen
1695,2025-09-07 18:15:38.635875,shanghai
1696,2024-11-07 18:15:38.635875,hangzhou
1697,2023-08-17 18:15:38.635875,beijing
1698,2026-01-28 18:15:38.635875,chengdu
1699,2024-03-12 18:15:38.635875,beijing
1700,2023-10-03 18:15:38.635875,chengdu
1701,2025-05-19 18:15:38.635875,shenzhen
1702,2025-09-21 18:15:38.635875,shanghai
1703,2023-12-22 18:15:38.635875,beijing
1704,2025-07-19 18:15:38.635875,beijing
1705,2024-05-13 18:15:38.635875,guangzhou
1706,2024-06-11 18:15:38.635875,shanghai
1707,2023-12-23 18:15:38.635875,shanghai
1708,2025-04-27 18:15:38.635875,beijing
1709,2023-02-23 18:15:38.635875,hangzhou
1710,2026-01-27 18:15:38.635875,hangzhou
1711,2025-03-14 18:15:38.635875,shenzhen
1712,2024-02-25 18:15:38.635875,chengdu
1713,2024-12-04 18:15:38.635875,chengdu
1714,2025-04-09 18:15:38.635875,shenzhen
1715,2023-08-22 18:15:38.635875,shanghai
1716,2025-08-20 18:15:38.635875,beijing
1717,2025-05-03 18:15:38.635875,beijing
1718,2023-12-20 18:15:38.635875,guangzhou
1719,2023-09-18 18:15:38.635875,guangzhou
1720,2025-05-03 18:15:38.635875,shanghai
1721,2024-07-26 18:15:38.635875,chengdu
1722,2025-08-25 18:15:38.635875,shanghai
1723,2023-01-07 18:15:38.635875,hangzhou
1724,2024-07-10 18:15:38.635875,chengdu
1725,2025-12-21 18:15:38.635875,chengdu
1726,2024-06-06 18:15:38.635875,shanghai
1727,2023-03-21 18:15:38.635875,hangzhou
1728,2023-04-07 18:15:38.635875,shanghai
1729,2023-12-04 18:15:38.635875,guangzhou
1730,2025-10-25 18:15:38.635875,shanghai
1731,2023-05-07 18:15:38.635875,shenzhen
