order_id,user_id,shop_id,status,created_time,paid_time,cancel_time,refund_time,gross_amount,discount_rate,discount_amount,coupon_amount,freight_amount,receivable_amount,paid_amount,refund_amount,net_paid_amount,sum_item_qty,distinct_sku_cnt
1fcba0bd-fd4b-42c9-a4ff-29c7fc146390,322,191,PAID,2026-01-18 20:28:02.688034,2026-01-18 20:48:02.688034,,,5626,0.0598,337,20,3,5272,5272,0,5272,7,3
c521ca57-7e23-46f9-8e16-bd90ca1ed736,1417,84,REFUNDED_PART,2026-01-10 09:41:08.688051,2026-01-10 10:48:08.688051,,2026-01-19 10:48:08.688051,6735,0.0478,322,21,4,6396,6396,3059,3337,11,4
bf20c68a-967a-40bd-99e2-8bb50759d3a6,3204,30,PAID,2026-01-17 13:22:42.688071,2026-01-17 15:14:42.688071,,,5912,0.0216,128,16,6,5774,5774,0,5774,9,3
bacbf612-9cbe-49d3-82a1-c7fc8b7f7100,22,180,PAID,2026-01-14 22:53:27.688097,2026-01-14 23:08:27.688097,,,14479,0.0987,1429,12,3,13041,13041,0,13041,12,3
5e9cb45c-2bd0-41e4-bbfd-0ae5f629d244,4695,84,PAID,2026-02-04 14:48:21.688119,2026-02-04 15:49:21.688119,,,2798,0.1892,529,22,10,2257,2257,0,2257,2,1
f259873c-501f-48b9-a15f-abd841d32fce,4629,28,PAID,2025-12-30 10:45:04.688129,2025-12-30 10:56:04.688129,,,19475,0.1064,2072,19,5,17389,17389,0,17389,20,6
7e2b5c76-4fee-453b-871b-a0203ba9cc9d,636,106,PAID,2026-01-09 04:12:03.688155,2026-01-09 05:23:03.688155,,,1100,0.0751,83,19,15,1013,1013,0,1013,1,1
073e4cf7-16d6-462b-816a-568b849ef96c,33,45,PAID,2025-11-24 07:53:24.688164,2025-11-24 09:16:24.688164,,,17509,0.1025,1794,2,5,15718,15718,0,15718,17,5
e091cf3e-8d7f-4a43-b1fc-f4511db3e074,2789,51,PAID,2026-01-27 23:16:28.688184,2026-01-28 00:56:28.688184,,,5334,0.0886,472,9,6,4859,4859,0,4859,10,3
8750ea13-2fc7-4201-851b-4bf5c8e588da,2238,55,UNPAID,2025-12-17 20:55:01.688198,,,,2304,0.0353,81,7,4,2220,0,0,0,6,2
94657767-346d-41da-9f72-5ec7206ce53e,2197,60,PAID,2025-12-08 09:48:58.688210,2025-12-08 10:24:58.688210,,,9260,0.1488,1378,21,14,7875,7875,0,7875,16,4
e96094c1-d83d-4895-94ac-23e87f0e8d3a,227,184,PAID,2026-01-01 18:14:29.688229,2026-01-01 18:28:29.688229,,,12762,0.1169,1492,4,13,11279,11279,0,11279,14,4
c4b389de-947f-4a75-be4b-dc40c77fb0a7,960,68,CANCELLED,2025-11-19 09:36:26.688247,,2025-11-19 09:42:26.688247,,2948,0.1449,427,20,0,2501,0,0,0,7,2
f096343b-9f9d-4ae9-819b-3d7d286164f8,4866,98,CANCELLED,2026-01-24 16:56:59.688261,,2026-01-24 19:29:59.688261,,11914,0.0261,311,27,0,11576,0,0,0,13,5
e3d1a6bd-b904-4f0e-a1e9-cb264735d9a8,1373,63,UNPAID,2025-11-20 12:09:01.688286,,,,4525,0.1675,758,18,7,3756,0,0,0,5,1
5d346e51-e6ad-4247-8009-769ddb8187d9,2728,161,PAID,2025-11-21 09:08:06.688309,2025-11-21 11:07:06.688309,,,4966,0.1102,547,27,14,4406,4406,0,4406,3,2
d26f19d6-9b18-455b-82a7-b5c14ad95baa,3880,127,UNPAID,2025-12-14 22:48:46.688323,,,,4494,0.1084,487,4,9,4012,0,0,0,3,1
c4bcbe17-e863-4e99-b93b-be6401598e33,3124,5,PAID,2025-12-04 20:56:32.688332,2025-12-04 21:44:32.688332,,,11955,0.1837,2196,3,14,9770,9770,0,9770,13,5
22a01842-ab5a-4150-a615-aef0acc7f852,901,73,PAID,2026-02-07 09:42:55.688363,2026-02-07 10:34:55.688363,,,7108,0.1227,872,25,0,6211,6211,0,6211,6,2
09a5f22d-661c-4189-bf3d-f54f0fbe5e6f,866,33,PAID,2025-12-21 23:49:58.688375,2025-12-22 00:25:58.688375,,,13352,0.0853,1139,15,2,12200,12200,0,12200,11,3
4c53c0f0-652a-467d-b32a-93900411d4be,2747,62,CANCELLED,2025-11-22 11:33:24.688492,,2025-11-22 14:03:24.688492,,15615,0.0935,1461,2,2,14154,0,0,0,14,4
449b6f00-bc3c-4c9f-bb5b-889147fc4d21,386,50,PAID,2025-12-25 10:08:59.688525,2025-12-25 12:04:59.688525,,,3880,0.1507,585,2,11,3304,3304,0,3304,7,2
671aa240-746b-4af7-8a07-065007839b25,2626,105,PAID,2025-12-06 18:45:03.688541,2025-12-06 19:41:03.688541,,,1145,0.1084,124,1,12,1032,1032,0,1032,4,2
4a186fbd-5781-4451-8c2e-249cc48b1b5a,901,16,PAID,2026-01-31 14:10:03.688560,2026-01-31 15:59:03.688560,,,12001,0.0788,945,12,13,11057,11057,0,11057,19,5
275b085b-c0d5-48c4-929a-c51f62b798c1,2503,108,PAID,2026-02-03 10:19:24.688583,2026-02-03 12:00:24.688583,,,5618,0.1794,1008,7,5,4608,4608,0,4608,7,3
db2e33c4-1d75-45a5-97c4-fb6fb368ca4d,1485,55,PAID,2026-01-25 04:15:49.688606,2026-01-25 05:00:49.688606,,,20947,0.057,1194,7,12,19758,19758,0,19758,16,4
bbee2feb-0ef0-4a82-ad37-3c724b9e1a53,4745,111,PAID,2025-11-24 10:29:13.688626,2025-11-24 11:04:13.688626,,,4005,0.0546,219,16,1,3771,3771,0,3771,6,2
570c3f6d-28f4-4337-a65d-7de4ecaf8bf5,4984,178,UNPAID,2026-02-14 03:06:00.688638,,,,4852,0.1178,572,24,5,4261,0,0,0,4,3
b01b26b6-6e49-42eb-b644-b325413ddd82,3190,162,PAID,2025-11-17 09:36:29.688653,2025-11-17 11:07:29.688653,,,479,0.1637,78,18,0,383,383,0,383,1,1
c0ba02f4-07c2-4a25-973a-6cbd09d4ef76,3528,57,PAID,2026-02-07 04:35:20.688665,2026-02-07 05:33:20.688665,,,1447,0.0752,109,3,0,1335,1335,0,1335,1,1
253bf6a2-25d1-4e19-aebc-bf852f05d667,2671,121,PAID,2026-02-10 22:35:19.688675,2026-02-10 23:24:19.688675,,,6651,0.1426,948,6,6,5703,5703,0,5703,6,2
54216f5c-311c-4782-a224-ccbe3758903d,698,104,PAID,2025-12-21 04:14:07.688692,2025-12-21 05:48:07.688692,,,10962,0.1987,2178,22,7,8769,8769,0,8769,12,4
719d6a5e-4191-4725-acf4-e00188d03d2c,1441,15,PAID,2026-02-08 19:23:22.688710,2026-02-08 21:08:22.688710,,,4947,0.193,955,5,10,3997,3997,0,3997,9,2
c3ae2193-443a-4257-b045-d787d98d0e46,2748,185,PAID,2026-02-03 18:42:38.688724,2026-02-03 20:17:38.688724,,,19794,0.0254,502,12,14,19294,19294,0,19294,15,4
6a783d4d-7750-46a5-aa18-9d7ccdd2552f,3562,159,PAID,2026-02-12 16:02:10.688743,2026-02-12 16:35:10.688743,,,16549,0.1956,3238,11,2,13302,13302,0,13302,18,5
80583e6b-c547-4efa-b3ed-6efc4ccf7856,4875,75,PAID,2025-11-28 17:36:40.688763,2025-11-28 19:25:40.688763,,,3750,0.1757,659,30,0,3061,3061,0,3061,3,1
d7a9b9ce-5306-437f-8f67-f423b7b36622,2743,61,PAID,2026-01-05 21:27:15.688773,2026-01-05 22:22:15.688773,,,4788,0.0842,403,7,14,4392,4392,0,4392,3,1
b9069da1-6ff0-4e5f-a99c-29c545427d7b,1779,161,REFUNDED_PART,2025-11-20 16:30:27.688783,2025-11-20 17:29:27.688783,,2025-12-03 17:29:27.688783,5646,0.0363,205,30,7,5418,5418,636,4782,6,2
27783e1e-970a-4e62-b0d9-97bcca55008f,2628,94,PAID,2026-02-13 03:32:15.688799,2026-02-13 05:30:15.688799,,,29707,0.0919,2730,24,13,26966,26966,0,26966,22,6
3ffe0280-f9c6-4b00-85bf-79c11c8980cf,3401,40,PAID,2025-11-28 18:44:08.688825,2025-11-28 19:14:08.688825,,,7848,0.0687,539,16,2,7295,7295,0,7295,5,2
0c0e4006-4029-4cb9-a1d0-33cb5ec025c5,1672,30,REFUNDED_PART,2026-02-02 11:20:46.688838,2026-02-02 12:03:46.688838,,2026-02-11 12:03:46.688838,14366,0.0798,1147,23,9,13205,13205,807,12398,10,6
9883a76d-6a5f-47e9-a88f-795f6497793d,3713,22,CANCELLED,2025-12-29 10:14:52.688862,,2025-12-29 11:18:52.688862,,3816,0.1394,532,7,10,3287,0,0,0,3,1
0c7e64dc-b8a2-45a1-93b3-605e0f57433c,3398,40,PAID,2025-12-05 01:29:08.688873,2025-12-05 02:13:08.688873,,,4795,0.0476,228,9,4,4562,4562,0,4562,5,1
cf9ec841-1c09-4c64-a109-70efefd0c3cf,908,68,PAID,2025-12-01 03:09:09.688884,2025-12-01 03:42:09.688884,,,2142,0.1437,308,6,4,1832,1832,0,1832,3,2
9b70fe99-856b-4625-b808-a9e7325d4477,1319,23,PAID,2025-12-05 23:33:53.688897,2025-12-05 23:39:53.688897,,,5082,0.0201,102,3,6,4983,4983,0,4983,5,3
9fbc467b-6cc2-477e-9aef-a4389b9c31d0,1598,59,PAID,2026-02-05 01:10:45.688913,2026-02-05 02:24:45.688913,,,17151,0.0903,1548,3,3,15603,15603,0,15603,15,4
e81fd460-9647-4693-87df-c2c4a8de9c35,3978,28,PAID,2026-01-16 07:09:12.688932,2026-01-16 07:56:12.688932,,,5997,0.1956,1173,4,7,4827,4827,0,4827,11,4
cc3cb818-4cf4-4505-b85d-c22c4ff5163e,3688,22,REFUNDED_FULL,2026-01-06 09:57:35.688950,2026-01-06 10:25:35.688950,,2026-01-13 10:25:35.688950,6190,0.1917,1187,19,5,4989,4989,4989,0,9,4
40e06113-4b26-47df-afbe-762c38485e00,3621,151,UNPAID,2025-11-27 21:12:05.688971,,,,10876,0.1269,1380,22,3,9477,0,0,0,7,2
b071eded-8101-469c-90f1-7157df034360,766,97,PAID,2025-11-18 09:19:09.688984,2025-11-18 09:29:09.688984,,,7355,0.1912,1406,24,8,5933,5933,0,5933,5,1
bca714f4-aa62-407b-b216-ab341e7e5a84,3215,11,PAID,2026-01-21 18:39:25.688997,2026-01-21 20:38:25.688997,,,2565,0.107,274,12,11,2290,2290,0,2290,3,1
fd76c91e-6a3b-4d6d-a873-7fa913353f21,729,6,PAID,2025-11-30 05:12:53.689007,2025-11-30 05:39:53.689007,,,14985,0.0681,1021,6,5,13963,13963,0,13963,11,3
f3a1c9dc-9995-4744-ace5-e1e47019cef2,2520,55,PAID,2026-02-12 00:21:28.689022,2026-02-12 02:00:28.689022,,,17130,0.1898,3252,12,1,13867,13867,0,13867,26,8
24539eaf-e5e2-4730-aee2-d91141953458,4173,55,PAID,2025-12-07 13:52:19.689052,2025-12-07 15:04:19.689052,,,2128,0.1358,289,20,9,1828,1828,0,1828,2,1
3a4402bc-3ecb-43e6-ad6c-40e6fb24de9d,2281,85,PAID,2026-01-06 22:45:01.689062,2026-01-06 23:24:01.689062,,,16797,0.0927,1557,19,2,15223,15223,0,15223,10,3
5cfe58bb-b6d0-42bc-9164-c11cf6b6cbe7,2104,31,PAID,2025-12-15 15:55:22.689077,2025-12-15 16:24:22.689077,,,5990,0.1326,794,3,4,5197,5197,0,5197,7,2
afe7403a-1a40-49cb-a0ca-3f91140658e3,1734,149,PAID,2026-01-12 04:54:06.689089,2026-01-12 06:29:06.689089,,,22372,0.145,3243,8,12,19133,19133,0,19133,21,6
e75a5003-f113-4335-b725-1704f169abfa,4582,76,UNPAID,2025-12-15 05:44:54.689113,,,,31988,0.0726,2324,12,3,29655,0,0,0,26,7
4fc7f84a-37d1-4e75-8591-cbe4298c1796,2833,22,UNPAID,2025-12-23 13:24:51.689140,,,,12916,0.1751,2262,5,9,10658,0,0,0,10,3
7491f29c-b2b8-4ab8-9a9f-4cfd0c87d4d5,1885,166,PAID,2026-01-06 08:27:43.689154,2026-01-06 10:19:43.689154,,,6474,0.0686,444,20,1,6011,6011,0,6011,8,2
c48ac51f-cab5-4198-91b8-c1b656097181,571,60,PAID,2026-01-18 09:22:22.689168,2026-01-18 10:32:22.689168,,,6036,0.028,169,29,9,5847,5847,0,5847,5,2
d6e24b6c-8cb9-4e14-9b50-ff21cab3d0c1,4587,23,UNPAID,2026-02-08 05:13:49.689180,,,,14682,0.1831,2689,18,14,11989,0,0,0,18,5
8e21c337-f470-4ce8-986f-ab409d1c1992,374,166,CANCELLED,2025-11-19 03:33:24.689200,,2025-11-19 05:53:24.689200,,9744,0.0121,118,29,0,9597,0,0,0,9,2
74da9aa6-2bcf-4070-9669-fd896a685d32,59,121,REFUNDED_FULL,2025-12-15 00:30:10.689214,2025-12-15 00:59:10.689214,,2025-12-26 00:59:10.689214,10572,0.0104,110,5,10,10467,10467,10467,0,12,4
bfe4792d-0100-4f3e-9351-519c22b1242b,1817,52,REFUNDED_FULL,2025-12-21 08:51:03.689235,2025-12-21 09:41:03.689235,,2026-01-04 09:41:03.689235,8551,0.0173,148,16,5,8392,8392,8392,0,9,3
cae24062-8e7c-4adc-8275-6dffa04289b9,1504,28,PAID,2026-01-12 06:13:42.689251,2026-01-12 07:50:42.689251,,,6060,0.0308,187,26,9,5856,5856,0,5856,12,4
47b0a116-b0dc-4ea1-9779-0e6744c784d5,3010,5,REFUNDED_PART,2026-01-19 03:59:43.689270,2026-01-19 04:06:43.689270,,2026-02-03 04:06:43.689270,4660,0.1922,896,18,4,3750,3750,2121,1629,5,1
4e1a3441-71d5-4e57-bbc2-cbd2d69eca46,4359,127,PAID,2025-12-24 04:07:44.689281,2025-12-24 05:12:44.689281,,,8702,0.0064,56,5,6,8647,8647,0,8647,9,3
7f45555b-733a-4984-908e-4be1e49c13ba,3484,24,PAID,2026-02-02 02:31:33.689298,2026-02-02 04:18:33.689298,,,9020,0.13,1172,9,0,7839,7839,0,7839,8,4
50275162-6951-4a18-b5e8-138c4190297d,3626,115,REFUNDED_FULL,2025-11-29 02:08:14.689318,2025-11-29 03:09:14.689318,,2025-12-17 03:09:14.689318,12729,0.0718,913,8,5,11813,11813,11813,0,13,3
51f8f2ec-530b-4fd4-9200-b9d8aa325bd4,2425,110,PAID,2026-01-08 19:12:52.689334,2026-01-08 19:18:52.689334,,,7246,0.1719,1246,29,14,5985,5985,0,5985,5,2
96263936-9924-47a2-bbcc-fc53d747553a,3998,166,PAID,2026-02-05 06:29:27.689346,2026-02-05 07:59:27.689346,,,11357,0.0942,1070,20,3,10270,10270,0,10270,13,6
a98ea014-3258-49fe-86f8-663a50eeffb1,2497,23,PAID,2025-12-03 11:29:23.689370,2025-12-03 13:08:23.689370,,,16617,0.0473,786,2,3,15832,15832,0,15832,19,7
36b278a3-b9b2-4f32-978e-bc04e2d664d4,774,193,PAID,2025-12-28 20:51:53.689396,2025-12-28 22:35:53.689396,,,4431,0.0602,267,17,5,4152,4152,0,4152,4,2
0b05e156-b64c-4429-bc5b-fa965cda0872,2577,80,PAID,2026-01-19 11:57:05.689408,2026-01-19 12:39:05.689408,,,1302,0.1316,171,25,6,1112,1112,0,1112,1,1
73ab4d9c-c3c5-4892-8944-3aaecc79b352,961,160,PAID,2026-02-06 08:26:07.689418,2026-02-06 08:36:07.689418,,,770,0.1294,100,25,9,654,654,0,654,2,1
20ad6701-0463-4800-9500-da7e94ae973b,3830,54,PAID,2026-01-05 00:57:50.689429,2026-01-05 02:10:50.689429,,,8529,0.1478,1260,5,8,7272,7272,0,7272,8,2
780482c4-c8c1-47ad-8652-d4d943fed0ad,2639,163,PAID,2026-01-12 00:51:47.689441,2026-01-12 02:27:47.689441,,,1644,0.1169,192,14,11,1449,1449,0,1449,1,1
e4083e89-9cc5-429e-89c8-0cef9f099392,3676,55,PAID,2025-11-18 07:46:16.689450,2025-11-18 08:07:16.689450,,,5917,0.1249,739,3,10,5185,5185,0,5185,4,2
bf377ce6-3561-42b3-bbf7-e5dc5a0c68d5,2394,77,PAID,2025-11-26 13:28:10.689464,2025-11-26 15:26:10.689464,,,14298,0.151,2159,8,11,12142,12142,0,12142,14,5
a821b7f9-2f0c-4d3e-aaca-39defb59edf5,1889,117,CANCELLED,2026-02-08 22:16:28.689485,,2026-02-08 23:05:28.689485,,9782,0.0557,545,29,4,9212,0,0,0,8,3
3453bc47-ef9f-4b5f-86b3-a227fbebec4c,3693,103,PAID,2026-01-28 18:15:59.689501,2026-01-28 19:04:59.689501,,,8324,0.0528,439,14,10,7881,7881,0,7881,8,3
42d6efd4-4963-4226-8d6c-be6294908c4d,672,68,CANCELLED,2025-11-24 20:12:42.689516,,2025-11-24 20:59:42.689516,,8388,0.0023,19,21,0,8348,0,0,0,6,2
b48bedba-4892-4805-8d0e-9fc544c446a3,113,138,PAID,2025-12-15 22:44:00.689529,2025-12-15 22:46:00.689529,,,4164,0.0405,169,19,4,3980,3980,0,3980,9,2
edad9af8-d7d6-48d1-a42a-8986458bc8c7,1223,42,PAID,2026-01-28 23:32:45.689543,2026-01-29 00:43:45.689543,,,720,0.1639,118,26,6,582,582,0,582,1,1
b5a36aff-17dd-4633-9fbe-0723a46fd0bb,1430,144,PAID,2026-01-24 00:14:33.689553,2026-01-24 00:33:33.689553,,,3972,0.1112,442,29,2,3503,3503,0,3503,4,2
23797103-7157-466e-9057-3e93c391a581,2084,151,PAID,2025-11-30 08:23:35.689565,2025-11-30 09:33:35.689565,,,16816,0.0394,662,29,3,16128,16128,0,16128,18,6
7fa15486-34e4-41ff-8a53-2d4ded464461,1966,128,PAID,2025-11-18 06:40:57.689588,2025-11-18 08:12:57.689588,,,24498,0.1545,3784,5,5,20714,20714,0,20714,22,6
5caef915-d0ea-444f-85a0-732db2c2c006,2812,122,PAID,2026-01-20 17:06:05.689611,2026-01-20 17:34:05.689611,,,4717,0.1468,693,24,1,4001,4001,0,4001,11,3
28d46d5b-a39c-4b4f-b1b1-767cf8261466,3279,131,PAID,2025-12-06 09:17:06.689628,2025-12-06 09:18:06.689628,,,7428,0.181,1344,30,2,6056,6056,0,6056,13,3
d53fc62f-34a2-400c-a300-f7d710b4245a,2599,90,PAID,2026-01-16 06:09:31.689646,2026-01-16 06:38:31.689646,,,12237,0.0112,137,13,9,12096,12096,0,12096,12,3
7e4f6dfa-8a8f-4ce6-8580-778cbc0d2dbd,3757,74,UNPAID,2025-11-28 12:06:58.689661,,,,6558,0.1759,1153,25,11,5391,0,0,0,7,3
176a4ad8-cad0-480b-9d10-4ee992c657f4,1297,38,PAID,2025-12-18 06:19:43.689676,2025-12-18 07:14:43.689676,,,2484,0.0109,27,15,0,2442,2442,0,2442,2,1
6c917e3c-7bcb-406c-a210-de93ffb84912,522,26,PAID,2026-01-03 06:08:19.689687,2026-01-03 07:37:19.689687,,,7545,0.178,1343,14,9,6197,6197,0,6197,6,2
77c4f25e-87ec-48de-933b-a0c492082411,2434,54,PAID,2025-11-28 23:45:42.689699,2025-11-29 00:58:42.689699,,,21094,0.158,3333,0,6,17767,17767,0,17767,22,8
7dc50737-e4f9-4364-b2f6-295593888e70,1591,14,PAID,2025-12-11 17:54:18.689730,2025-12-11 18:19:18.689730,,,5778,0.1799,1039,20,3,4722,4722,0,4722,10,4
ac9b58b4-d77d-4076-9b10-67ab1d65b756,4433,97,PAID,2025-12-04 01:25:22.689755,2025-12-04 01:55:22.689755,,,7760,0.105,815,19,4,6930,6930,0,6930,5,1
92e8c6a1-2b91-497a-8e88-bc7a4c209c0d,4276,50,PAID,2025-11-21 21:19:26.689765,2025-11-21 23:08:26.689765,,,7185,0.1124,807,29,6,6355,6355,0,6355,8,3
e9ae7358-1076-4766-985f-9cc447118be7,331,154,PAID,2025-12-26 21:11:14.689780,2025-12-26 21:20:14.689780,,,14124,0.0686,969,21,5,13139,13139,0,13139,18,6
7a7fd5c5-b6c8-42cf-b173-d11829c36086,3608,157,PAID,2026-01-03 01:32:07.689804,2026-01-03 02:02:07.689804,,,7835,0.0989,775,10,9,7059,7059,0,7059,5,1
2c7c9642-60a0-432c-a973-f7b185b8d301,1438,175,UNPAID,2026-01-24 18:56:07.689813,,,,15501,0.1731,2683,22,8,12804,0,0,0,10,4
1512b45a-7fbf-4e9a-8cc8-09a96050ed2c,1816,59,PAID,2025-12-27 09:44:46.689830,2025-12-27 10:54:46.689830,,,496,0.0264,13,14,14,483,483,0,483,4,1
cc86c1a8-1701-4495-ab04-73311093764b,898,129,PAID,2026-01-10 03:25:41.689841,2026-01-10 03:29:41.689841,,,12946,0.1228,1589,25,7,11339,11339,0,11339,7,2
d5b1a4fb-fa41-4c11-9a5f-ca13e57a1147,2127,139,PAID,2025-12-20 19:28:46.689854,2025-12-20 20:45:46.689854,,,11543,0.1504,1736,12,0,9795,9795,0,9795,9,3
962ada70-4d5d-4874-9adc-c5f90fba8fd8,2668,51,PAID,2026-02-13 22:27:52.689869,2026-02-14 00:24:52.689869,,,1088,0.0964,105,22,15,976,976,0,976,1,1
8d135e55-fdd0-4bb7-b802-fb4e008953e1,4428,50,CANCELLED,2025-12-10 12:33:49.689879,,2025-12-10 14:22:49.689879,,2739,0.0372,102,1,2,2638,0,0,0,2,2
c2909244-905c-4a41-8716-7ad24f04036b,1630,50,PAID,2026-01-25 00:58:33.689891,2026-01-25 02:50:33.689891,,,10809,0.1894,2048,14,15,8762,8762,0,8762,6,2
34fb353a-a976-4556-9ff3-4a697a5139a1,4913,171,PAID,2025-12-20 01:31:23.689904,2025-12-20 03:30:23.689904,,,19292,0.1947,3757,27,5,15513,15513,0,15513,19,5
dc68193d-a00a-4a3e-b82d-c13a0964e40c,1566,85,UNPAID,2025-12-05 13:29:40.689925,,,,7053,0.12,847,5,2,6203,0,0,0,7,2
af4d52c6-be5d-4a0c-bcbd-0bae86e8cba2,1444,191,CANCELLED,2025-12-25 10:21:02.689937,,2025-12-25 11:46:02.689937,,6936,0.0204,142,6,6,6794,0,0,0,9,4
b3fb8a64-56f9-4bf8-902f-bee5567ff22a,2597,83,PAID,2025-12-12 07:46:12.689956,2025-12-12 08:24:12.689956,,,9265,0.1789,1658,27,5,7585,7585,0,7585,8,2
d0055fc4-02d8-4141-b235-932b3cdb5191,2907,180,PAID,2026-02-09 08:35:55.689969,2026-02-09 09:07:55.689969,,,870,0.1001,87,20,3,766,766,0,766,1,1
cfc34b68-3729-4a59-a2fe-5ba74b2865e1,1258,59,CANCELLED,2025-12-25 18:17:05.689979,,2025-12-25 20:09:05.689979,,5581,0.098,547,19,8,5023,0,0,0,5,2
84b68a86-b186-448f-aa95-77d3326120e5,412,122,PAID,2025-12-16 05:30:22.689992,2025-12-16 05:41:22.689992,,,6978,0.1426,995,23,12,5972,5972,0,5972,8,2
7f1cfdeb-9c0e-46d6-9729-799ee2986b6c,4053,113,PAID,2026-02-01 21:59:42.690005,2026-02-01 22:37:42.690005,,,33402,0.058,1938,21,11,31454,31454,0,31454,20,5
4f53326a-3110-4212-9185-d666bbb1bb7d,4768,173,PAID,2026-02-08 14:38:52.690028,2026-02-08 14:45:52.690028,,,17428,0.1789,3118,25,3,14288,14288,0,14288,15,5
df4b07aa-03f0-4897-a5ca-c6e385df7b39,1283,181,PAID,2025-12-16 12:07:01.690050,2025-12-16 12:55:01.690050,,,2271,0.0027,6,18,10,2257,2257,0,2257,6,2
c2807ff0-a117-45e8-944f-bfcb47c93f27,4472,31,PAID,2025-12-22 01:10:11.690063,2025-12-22 02:07:11.690063,,,3112,0.104,324,18,0,2770,2770,0,2770,4,1
204ad76b-d7bb-4087-8774-7a068592b2a3,3636,63,UNPAID,2026-01-19 22:28:24.690073,,,,2590,0.1243,322,9,0,2259,0,0,0,2,1
3b6ee7f6-d356-4b56-9698-537c30b3d73b,4988,140,PAID,2026-02-10 01:32:58.690082,2026-02-10 01:59:58.690082,,,5811,0.0571,332,21,11,5469,5469,0,5469,6,3
b3c1bce7-1f36-4e5f-809b-b6eb43697e04,2488,51,PAID,2026-01-21 20:35:38.690098,2026-01-21 20:46:38.690098,,,11511,0.1951,2246,28,2,9239,9239,0,9239,18,6
42cf081b-9093-410c-aa3d-cf2a46b8f4d9,672,131,PAID,2025-12-10 19:09:02.690122,2025-12-10 20:01:02.690122,,,2604,0.07,182,8,12,2426,2426,0,2426,2,1
b9d6a350-0ad2-4bef-a9c0-2853a01be6cd,273,93,PAID,2026-01-12 09:55:41.690132,2026-01-12 10:39:41.690132,,,6810,0.0402,274,20,2,6518,6518,0,6518,8,4
fa2b27f2-b29b-4100-bea7-bfad9f65fbf4,2056,84,PAID,2025-12-26 14:28:29.690151,2025-12-26 16:07:29.690151,,,268,0.1423,38,19,15,226,226,0,226,1,1
14e21e32-96d6-44a9-b15d-24f7f6b2e7c2,2951,200,PAID,2026-01-05 11:10:43.690161,2026-01-05 13:04:43.690161,,,8139,0.066,537,3,14,7613,7613,0,7613,10,3
254bf6ab-31e0-482d-8d56-ec6b5c80674b,2342,128,PAID,2026-01-21 11:40:55.690176,2026-01-21 11:51:55.690176,,,10798,0.0079,86,24,10,10698,10698,0,10698,11,3
64e6c5f8-276f-4c2f-9f41-303eebbae909,2780,109,PAID,2026-01-21 06:53:56.690201,2026-01-21 08:03:56.690201,,,13711,0.0908,1245,29,2,12439,12439,0,12439,9,4
a0fa0541-6aa6-483c-853a-16cacd7c5e06,2821,166,REFUNDED_FULL,2026-01-25 04:04:14.690219,2026-01-25 04:56:14.690219,,2026-02-14 04:56:14.690219,12212,0.051,622,7,3,11586,11586,11586,0,9,3
46d269ad-81e2-4fb3-8d80-f1adf26e2e6d,3461,144,PAID,2025-12-24 16:50:17.690235,2025-12-24 17:42:17.690235,,,30150,0.1003,3025,29,5,27101,27101,0,27101,22,7
d913d671-c776-4901-bc54-33e4c6aa566b,66,189,PAID,2025-12-22 02:25:52.690263,2025-12-22 03:07:52.690263,,,4676,0.0043,20,27,2,4631,4631,0,4631,5,2
181bd13a-04fe-4671-90e8-4f74523eae62,1,11,PAID,2026-01-24 03:02:13.690277,2026-01-24 03:54:13.690277,,,11871,0.0783,929,4,15,10953,10953,0,10953,8,2
e8337478-97a7-4c03-9bc7-74195819f372,3984,157,PAID,2026-01-26 20:05:27.690291,2026-01-26 21:43:27.690291,,,1950,0.0233,45,30,6,1881,1881,0,1881,5,2
2e17f303-b804-4b7f-ba2a-e006dde9095e,3019,44,PAID,2025-12-02 12:34:16.690303,2025-12-02 13:36:16.690303,,,3560,0.0789,281,3,12,3288,3288,0,3288,4,1
78742bd2-7bfa-4497-9365-5f3f664c7108,1370,59,PAID,2026-01-21 10:31:12.690314,2026-01-21 11:39:12.690314,,,79,0.0231,2,14,9,72,72,0,72,1,1
aa08af58-7b76-4471-8f30-cc0ee1422bae,2528,77,PAID,2026-01-07 21:54:13.690327,2026-01-07 23:51:13.690327,,,3740,0.019,71,4,6,3671,3671,0,3671,8,2
269b3848-cbe0-42d2-9135-3d4c93520e04,1824,27,PAID,2025-11-19 10:01:22.690341,2025-11-19 10:36:22.690341,,,7943,0.0596,474,12,8,7465,7465,0,7465,9,3
2687c601-3e86-4f43-b1a2-47d674c89abc,4597,148,PAID,2025-12-26 23:01:39.690357,2025-12-27 00:29:39.690357,,,12100,0.0786,951,5,9,11153,11153,0,11153,8,3
695f9489-ea23-446e-9b49-ad045aca50a5,3385,46,PAID,2025-12-30 18:23:38.690373,2025-12-30 19:49:38.690373,,,17473,0.1583,2766,19,9,14697,14697,0,14697,25,8
521f08b0-0fb4-4b2e-b538-d2c5cf5146c7,2099,71,PAID,2025-12-04 14:36:41.690402,2025-12-04 15:10:41.690402,,,3479,0.1009,351,21,15,3122,3122,0,3122,2,2
9290cf58-5f41-4929-8a36-66fb09d78709,14,126,UNPAID,2025-11-25 02:37:19.690415,,,,1468,0.1912,281,3,0,1184,0,0,0,2,1
